"ID","mean_cv_studylevel","sd_cv_studylevel","Article_ID","Study_ID","ID_BioShifts","ID_CoRE","Article","DOI","LatCentDeg","LonCentDeg","Areakm2","LatExtentk","EleExtentm","Eleminm","Elemaxm","Elemeanm","Study_area","Subsp_or_Pop","Eco","Type","Param","sp_name_publication","sp_name_database","sp_name_checked","kingdom","phylum","class","family","taxonID","taxon_method","Trend","unit","Significance","Magnitude","Angle","FigTable","START_firstperiod","MIDPOINT_firstperiod","END_firstperiod","START_secondperiod","MIDPOINT_secondperiod","END_secondperiod","Duration","Direction","Rate","UnitRate","Grain_size","N_periodes","Sampling","Category","Obs_type","Uncertainty_distribution","Position_definition","Position_definition_category","scientificName_checked","scientificName","cv_res","species_studyid","cv_type","mean_cv_sppspecific","sd_cv_sppspecific","order","ObservationTypeSpecific","DispersalSource","Field","DispersalDistance","Code","DispersalUnit","Database","Sex","group","type","ObservationTypeGeneral","DispersalDistanceKm","MaxDispersalDistanceKm","AgeAtMaturityDays","YearOfMaturity","DispersalPotentialKmY","DispersalPotentialmY","DispersalDistancem","tracking_climate","is_contraction","annual_dispersal_pot","ShiftKmY","ClimVeloTKmY_study","ClimVeloTKmY_spp","AnnualDispPotKmY","LimitingRate","what_is_limiting","colour","range_source","Area_m2_ID","Area_m2_range","Area_km2_range","BodySize"
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","TE","Achillea_millefolium","Achillea_millefolium","Achillea_millefolium","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:3120060","Find_Sci_Names","31.8155","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Contraction",0.909,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Minimum northing","Furthest occurrence","Achillea millefolium","Achillea millefolium","25km","Achillea millefolium_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Asterales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.39,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00039,0.00039,365,1,0.00039,0.39,0.39,TRUE,"YES",0.00039,-0.909,0.0673827676810877,0.118315112446733,0.00039,0.00039,"Dispersal",NA,"BIEN",149355927846.159,17840235521373.9,17840235.5213739,22.5434951277808
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","TE","Eriophorum_angustifolium","Eriophorum_angustifolium","Eriophorum_angustifolium","Plantae","Tracheophyta","Liliopsida","Cyperaceae","GBIF:2730127","Find_Sci_Names","-29.7922","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Expansion",-0.8512,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Minimum northing","Furthest occurrence","Eriophorum angustifolium","Eriophorum angustifolium","25km","Eriophorum angustifolium_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Poales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",24.2,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.0242,0.0242,365,1,0.0242,24.2,24.2,FALSE,"NO",0.0242,0.8512,0.0673827676810877,0.118315112446733,0.0242,0.0242,"Dispersal",NA,"BIEN",149355927846.159,13753180085367.3,13753180.0853673,22.5036363636364
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","TE","Arenaria_serpyllifolia","Arenaria_serpyllifolia","Arenaria_serpyllifolia","Plantae","Tracheophyta","Magnoliopsida","Caryophyllaceae","GBIF:8089871","Find_Sci_Names","-1.5442","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Expansion",-0.0441,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Minimum northing","Furthest occurrence","Arenaria serpyllifolia","Arenaria serpyllifolia","25km","Arenaria serpyllifolia_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Caryophyllales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.13,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00013,0.00013,365,1,0.00013,0.13,0.13,FALSE,"NO",0.00013,0.0441,0.0673827676810877,0.118315112446733,0.00013,0.00013,"Dispersal",NA,"BIEN",149355927846.159,7892112972898.67,7892112.97289867,16.3972972972973
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","TE","Achillea_ptarmica","Achillea_ptarmica","Achillea_ptarmica","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:3120333","Find_Sci_Names","-13.8273","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Expansion",-0.3951,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Minimum northing","Furthest occurrence","Achillea ptarmica","Achillea ptarmica","25km","Achillea ptarmica_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Asterales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.68,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00068,0.00068,365,1,0.00068,0.68,0.68,FALSE,"NO",0.00068,0.3951,0.0673827676810877,0.118315112446733,0.00068,0.00068,"Dispersal",NA,"BIEN",149355927846.159,5559504213959.25,5559504.21395925,67.6764705882353
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","TE","Armeria_maritima","Armeria_maritima","Armeria_maritima","Plantae","Tracheophyta","Magnoliopsida","Plumbaginaceae","GBIF:8930531","Find_Sci_Names","-33.9661","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Expansion",-0.9705,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Minimum northing","Furthest occurrence","Armeria maritima","Armeria maritima","25km","Armeria maritima_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Caryophyllales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.28,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00028,0.00028,365,1,0.00028,0.28,0.28,FALSE,"NO",0.00028,0.9705,0.0673827676810877,0.118315112446733,0.00028,0.00028,"Dispersal",NA,NA,NA,NA,NA,14.2966
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","TE","Cirsium_palustre","Cirsium_palustre","Cirsium_palustre","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:3113239","Find_Sci_Names","-68.5733","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Expansion",-1.9592,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Minimum northing","Furthest occurrence","Cirsium palustre","Cirsium palustre","25km","Cirsium palustre_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Asterales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",23.49,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.02349,0.02349,365,1,0.02349,23.49,23.49,FALSE,"NO",0.02349,1.9592,0.0673827676810877,0.118315112446733,0.02349,0.02349,"Dispersal",NA,"GBIF occurrence",149355927846.159,8361658436173.98,8361658.43617398,111.166666666667
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","TE","Cirsium_vulgare","Cirsium_vulgare","Cirsium_vulgare","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:3112801","Find_Sci_Names","-20.5352","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Expansion",-0.5867,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Minimum northing","Furthest occurrence","Cirsium vulgare","Cirsium vulgare","25km","Cirsium vulgare_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Asterales","seed dispersal (field)","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)",900,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.9,0.9,365,1,0.9,900,900,FALSE,"NO",0.9,0.5867,0.0673827676810877,0.118315112446733,0.9,0.118315112446733,"Climate",0.118315112446733,"BIEN",149355927846.159,14214889759155,14214889.759155,123.782608695652
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","TE","Crepis_capillaris","Crepis_capillaris","Crepis_capillaris","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:5403304","Find_Sci_Names","-29.0199","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Expansion",-0.8291,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Minimum northing","Furthest occurrence","Crepis capillaris","Crepis capillaris","25km","Crepis capillaris_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Asterales","seed dispersal (field)","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)",650,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.65,0.65,168,1,0.65,650,650,FALSE,"NO",0.65,0.8291,0.0673827676810877,0.118315112446733,0.65,0.118315112446733,"Climate",0.118315112446733,"BIEN",149355927846.159,11183232631220.5,11183232.6312205,43.0663326454205
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","TE","Angelica_sylvestris","Angelica_sylvestris","Angelica_sylvestris","Plantae","Tracheophyta","Magnoliopsida","Apiaceae","GBIF:5371818","Find_Sci_Names","-23.0434","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Expansion",-0.6584,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Minimum northing","Furthest occurrence","Angelica sylvestris","Angelica sylvestris","25km","Angelica sylvestris_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Apiales","seed dispersal (model)","Jongejans & Telenius 2001","Maximum_recorded_dispersal_distance_(m)",3.8,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.0038,0.0038,365,1,0.0038,3.8,3.8,FALSE,"NO",0.0038,0.6584,0.0673827676810877,0.118315112446733,0.0038,0.0038,"Dispersal",NA,NA,NA,NA,NA,86.1071428571429
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","TE","Anthoxanthum_odoratum","Anthoxanthum_odoratum","Anthoxanthum_odoratum","Plantae","Tracheophyta","Liliopsida","Poaceae","GBIF:2705975","Find_Sci_Names","-69.7451","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Expansion",-1.9927,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Minimum northing","Furthest occurrence","Anthoxanthum odoratum","Anthoxanthum odoratum","25km","Anthoxanthum odoratum_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Poales","seed dispersal (field)","Antonovics & Ellstrand 1985 in Willson 1993","Maximum_recorded_dispersal_distance_(m)",2,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.002,0.002,365,1,0.002,2,2,FALSE,"NO",0.002,1.9927,0.0673827676810877,0.118315112446733,0.002,0.002,"Dispersal",NA,"BIEN",149355927846.159,8391963066397.68,8391963.06639768,24.2282714285974
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","TE","Daucus_carota","Daucus_carota","Daucus_carota","Plantae","Tracheophyta","Magnoliopsida","Apiaceae","GBIF:3034742","Find_Sci_Names","-8.9623","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Expansion",-0.2561,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Minimum northing","Furthest occurrence","Daucus carota","Daucus carota","25km","Daucus carota_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Apiales","seed dispersal (model)","Kiviniemi & Telenius 1998","Maximum_recorded_dispersal_distance_(m)",17,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.017,0.017,42,1,0.017,17,17,FALSE,"NO",0.017,0.2561,0.0673827676810877,0.118315112446733,0.017,0.017,"Dispersal",NA,"BIEN",149355927846.159,10173477748597.3,10173477.7485973,50.2503571428571
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","TE","Elytrigia_repens","Elymus_repens","Elymus_repens","Plantae","Tracheophyta","Liliopsida","Poaceae","GBIF:5290299","Find_Sci_Names","-11.6738","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Expansion",-0.3335,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Minimum northing","Furthest occurrence","Elymus repens","Elymus repens","25km","Elymus repens_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Poales","seed dispersal (field)","Hume & Archbold 1986 in Cain et al. 1998","Mean_dispersal_distance_(m)",7,"MeanDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Mean","seed dispersal",0.007,0.007,365,1,0.007,7,7,FALSE,"NO",0.007,0.3335,0.0673827676810877,0.118315112446733,0.007,0.007,"Dispersal",NA,"BIEN",149355927846.159,13076360181678.1,13076360.1816781,67.008690735
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","TE","Epilobium_palustre","Epilobium_palustre","Epilobium_palustre","Plantae","Tracheophyta","Magnoliopsida","Onagraceae","GBIF:3189080","Find_Sci_Names","-17.7012","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Expansion",-0.5057,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Minimum northing","Furthest occurrence","Epilobium palustre","Epilobium palustre","25km","Epilobium palustre_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Myrtales","seed dispersal (field)","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)",7300,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",7.3,7.3,365,1,7.3,7300,7300,FALSE,"NO",7.3,0.5057,0.0673827676810877,0.118315112446733,7.3,0.118315112446733,"Climate",0.118315112446733,"BIEN",149355927846.159,13252839462925.6,13252839.4629256,35.8104166666667
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","TE","Bellis_perennis","Bellis_perennis","Bellis_perennis","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:3117424","Find_Sci_Names","2.6255","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Contraction",0.075,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Minimum northing","Furthest occurrence","Bellis perennis","Bellis perennis","25km","Bellis perennis_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Asterales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.09,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",9e-05,9e-05,365,1,9e-05,0.09,0.09,TRUE,"YES",9e-05,-0.075,0.0673827676810877,0.118315112446733,9e-05,9e-05,"Dispersal",NA,"BIEN",149355927846.159,7125527143769.89,7125527.14376989,7.3264328358209
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","TE","Calluna_vulgaris","Calluna_vulgaris","Calluna_vulgaris","Plantae","Tracheophyta","Magnoliopsida","Ericaceae","GBIF:2882482","Find_Sci_Names","0.1198","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Contraction",0.0034,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Minimum northing","Furthest occurrence","Calluna vulgaris","Calluna vulgaris","25km","Calluna vulgaris_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Ericales","seed/plant dispersal (unknown)",NA,"Max._Indiv._Dispersal_Distance_(m)",81,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Plants","Max","seed dispersal",0.081,0.081,365,1,0.081,81,81,TRUE,"YES",0.081,-0.0034,0.0673827676810877,0.118315112446733,0.081,0.081,"Dispersal",NA,"BIEN",149355927846.159,5101636181806.77,5101636.18180677,48.9565
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","TE","Campanula_rotundifolia","Campanula_rotundifolia","Campanula_rotundifolia","Plantae","Tracheophyta","Magnoliopsida","Campanulaceae","GBIF:5410907","Find_Sci_Names","-49.3452","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Expansion",-1.4099,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Minimum northing","Furthest occurrence","Campanula rotundifolia","Campanula rotundifolia","25km","Campanula rotundifolia_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Asterales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.35,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00035,0.00035,168,1,0.00035,0.35,0.35,FALSE,"NO",0.00035,1.4099,0.0673827676810877,0.118315112446733,0.00035,0.00035,"Dispersal",NA,"BIEN",149355927846.159,12767704785650,12767704.78565,16.6099340659048
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","TE","Cardamine_pratensis","Cardamine_pratensis","Cardamine_pratensis","Plantae","Tracheophyta","Magnoliopsida","Brassicaceae","GBIF:7972010","Find_Sci_Names","-7.5172","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Expansion",-0.2148,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Minimum northing","Furthest occurrence","Cardamine pratensis","Cardamine pratensis","25km","Cardamine pratensis_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Brassicales","seed dispersal (field)","Schneider 1935 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",2.4,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.0024,0.0024,365,1,0.0024,2.4,2.4,FALSE,"NO",0.0024,0.2148,0.0673827676810877,0.118315112446733,0.0024,0.0024,"Dispersal",NA,"BIEN",149355927846.159,11777039459579.1,11777039.4595791,29.8365384615385
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","TE","Carex_echinata","Carex_echinata","Carex_echinata","Plantae","Tracheophyta","Liliopsida","Cyperaceae","GBIF:2726894","Find_Sci_Names","-22.1469","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Expansion",-0.6328,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Minimum northing","Furthest occurrence","Carex echinata","Carex echinata","25km","Carex echinata_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Poales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.16,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00016,0.00016,365,1,0.00016,0.16,0.16,FALSE,"NO",0.00016,0.6328,0.0673827676810877,0.118315112446733,0.00016,0.00016,"Dispersal",NA,"BIEN",149355927846.159,8060317771033.63,8060317.77103363,27.7683333333333
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","TE","Cerastium_fontanum","Cerastium_fontanum","Cerastium_fontanum","Plantae","Tracheophyta","Magnoliopsida","Caryophyllaceae","GBIF:3085458","Find_Sci_Names","-32.779","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Expansion",-0.9365,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Minimum northing","Furthest occurrence","Cerastium fontanum","Cerastium fontanum","25km","Cerastium fontanum_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Caryophyllales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.16,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00016,0.00016,42,1,0.00016,0.16,0.16,FALSE,"NO",0.00016,0.9365,0.0673827676810877,0.118315112446733,0.00016,0.00016,"Dispersal",NA,"BIEN",149355927846.159,14242553851036.8,14242553.8510368,25.9448474576271
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","TE","Cirsium_arvense","Cirsium_arvense","Cirsium_arvense","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:3113414","Find_Sci_Names","-32.6056","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Expansion",-0.9316,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Minimum northing","Furthest occurrence","Cirsium arvense","Cirsium arvense","25km","Cirsium arvense_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Asterales","seed dispersal (unknown)","Soons & Ozinga 2005","Calculated 99-percentile",53.4,"99thPercentileDispersalDistance","m","Vittoz & Engler 2007",NA,"Plants","Max","seed dispersal",0.0534,0.0534,365,1,0.0534,53.4,53.4,FALSE,"NO",0.0534,0.9316,0.0673827676810877,0.118315112446733,0.0534,0.0534,"Dispersal",NA,"BIEN",149355927846.159,8488169804858.32,8488169.80485832,69.199068072381
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","TE","Erodium_cicutarium","Erodium_cicutarium","Erodium_cicutarium","Plantae","Tracheophyta","Magnoliopsida","Geraniaceae","GBIF:9485490","Find_Sci_Names","-31.8385","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Expansion",-0.9097,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Minimum northing","Furthest occurrence","Erodium cicutarium","Erodium cicutarium","25km","Erodium cicutarium_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Geraniales","seed/plant dispersal (field)","Stamp NE. Seed Dispersal of Four Sympatric Grassland Annual Species of Erodium. Journal of Ecology. 1989;77(4):1005-1022","Maximum.dispersal.distance.m.",0.5729,"MaxDispersalDistance","m","Flores et al. 2013",NA,"Plants","Max","seed dispersal",0.0005729,0.0005729,365,1,0.0005729,0.5729,0.5729,FALSE,"NO",0.0005729,0.9097,0.0673827676810877,0.118315112446733,0.0005729,0.0005729,"Dispersal",NA,"BIEN",149355927846.159,15483121859066.2,15483121.8590662,24.37951397048
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","TE","Geranium_molle","Geranium_molle","Geranium_molle","Plantae","Tracheophyta","Magnoliopsida","Geraniaceae","GBIF:2891488","Find_Sci_Names","-5.5205","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Expansion",-0.1577,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Minimum northing","Furthest occurrence","Geranium molle","Geranium molle","25km","Geranium molle_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Geraniales","seed dispersal (field)","Stamp & Lucas 1983","Maximum_recorded_dispersal_distance_(m)",3,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.003,0.003,365,1,0.003,3,3,FALSE,"NO",0.003,0.1577,0.0673827676810877,0.118315112446733,0.003,0.003,"Dispersal",NA,"BIEN",149355927846.159,6593949551994.9,6593949.5519949,25.519696969697
